0.664	6.88378	12.5242	12.1376
0.665	6.94038	12.6211	12.192
0.666	6.99739	12.7184	12.2477
0.667	7.0548	12.8161	12.3047
0.668	7.11262	12.9142	12.3629
0.669	7.17084	13.0127	12.4225
0.67	7.22946	13.1116	12.4833
0.671	7.28848	13.2109	12.5455
0.672	7.3479	13.3105	12.609
0.673	7.40773	13.4104	12.6738
0.674	7.46796	13.5107	12.7401
0.675	7.52858	13.6113	12.8077
0.676	7.58961	13.7122	12.8767
0.677	7.65104	13.8134	12.9472
0.678	7.71286	13.9149	13.019
0.679	7.77508	14.0167	13.0924
0.68	7.83769	14.1187	13.1672
0.681	7.9007	14.221	13.2435
0.682	7.9641	14.3234	13.3213
0.683	8.02788	14.4261	13.4006
0.684	8.09206	14.529	13.4814
0.685	8.15662	14.632	13.5638
0.686	8.22157	14.7352	13.6478
0.687	8.28689	14.8385	13.7333
0.688	8.3526	14.942	13.8205
0.689	8.41868	15.0455	13.9092
0.69	8.48513	15.1491	13.9996
0.691	8.55196	15.2528	14.0917
0.692	8.61915	15.3565	14.1854
0.693	8.6867	15.4602	14.2807
0.694	8.75462	15.5639	14.3778
0.695	8.82289	15.6676	14.4766
0.696	8.89151	15.7712	14.5771
0.697	8.96048	15.8748	14.6793
0.698	9.0298	15.9782	14.7833
0.699	9.09945	16.0815	14.889
0.7	9.16944	16.1846	14.9965
0.701	9.23975	16.2876	15.1058
0.702	9.31039	16.3903	15.217
0.703	9.38135	16.4928	15.3299
0.704	9.45262	16.595	15.4447
0.705	9.52419	16.697	15.5613
0.706	9.59607	16.7986	15.6797
0.707	9.66824	16.8998	15.8
0.708	9.7407	17.0007	15.9222
0.709	9.81344	17.1011	16.0463
0.71	9.88645	17.2011	16.1723
0.711	9.95973	17.3005	16.3002
0.712	10.0333	17.3995	16.43
0.713	10.1071	17.4979	16.5617
0.714	10.1811	17.5957	16.6954
0.715	10.2553	17.6929	16.831
0.716	10.3298	17.7894	16.9685
0.717	10.4045	17.8852	17.108
0.718	10.4794	17.9803	17.2494
0.719	10.5545	18.0746	17.3928
0.72	10.6298	18.168	17.5382
0.721	10.7053	18.2606	17.6855
0.722	10.7809	18.3523	17.8349
0.723	10.8567	18.4431	17.9861
0.724	10.9327	18.5329	18.1394
0.725	11.0087	18.6216	18.2946
0.726	11.0849	18.7093	18.4518
0.727	11.1612	18.7959	18.611
0.728	11.2376	18.8813	18.7721
0.729	11.3141	18.9655	18.9352
0.73	11.3906	19.0484	19.1003
0.731	11.4672	19.1301	19.2673
0.732	11.5439	19.2104	19.4363
0.733	11.6206	19.2894	19.6072
0.734	11.6973	19.3669	19.78
